start_station_name,end_station_name,num_trips
Tordenskiolds gate,Søndre gate,3
Lakkegata,Lodalen busstopp,3
Tordenskiolds gate,Lille Grensen,3
Tordenskiolds gate,Jenny Braatens Plass,3
Landstads gate,Gunerius,3
Tiedemannsparken,Sentrum Scene,3
Landstads gate,Frogner Stadion,3
Tiedemannsparken,Sjøsiden ved trappen,3
Landstads gate,Forskningsveien,3
Tiedemannsparken,Skøyen Stasjon,3
Tiedemannsparken,Spikersuppa Øst,3
Tiedemannsparken,Tøyenparken,3
Landstads gate,Domus Athletica,3
Landstads gate,Carl Berners plass sør,3
Landstads gate,Carl Berners plass nord,3
Landstads gate,Bygdøy allé,3
Tjuvholmen,Bjølsen Studentby,3
Landstads gate,Hallénparken,3
Tjuvholmen,Botanisk Hage sør,3
Landstads gate,Bjølsendumpa,3
Tjuvholmen,Hausmanns gate,3
Lakkegata,Vippetangen vest,3
Tjuvholmen,Jarlsborgveien,3
Tjuvholmen,Krebs' gate,3
Tjuvholmen,Lakkegata,3
Tjuvholmen,Mandalls gate,3
Tjuvholmen,Oslo Plaza,3
Tjuvholmen,Pilestredet Studenthus,3
Tjuvholmen,Trelastgata,3
Tjuvholmen,Vålerenga,3
Tordenskiolds gate,Anker Hotel,3
Tordenskiolds gate,Brugata,3
Tjuvholmen,Colletts gate,3
Stjerneplassen,Oslo Plaza,3
Langkaia,Sofienbergparken nord,3
Thomas Heftyes plass,Jens Bjelkes Gate,3
Tannlegehøyskolen,Georg Morgenstiernes hus,3
Lille Schous plass,Jess Carlsens gate,3
Tannlegehøyskolen,Jens Bjelkes Gate,3
Tannlegehøyskolen,Jernbanetorget,3
Tannlegehøyskolen,Karenslyst allé,3
Lille Schous plass,Holbergs plass,3
Tannlegehøyskolen,Marcus Thranes gate,3
Lille Schous plass,Hallings gate,3
Lille Schous plass,Georg Morgenstiernes hus,3
Tannlegehøyskolen,Pilestredet 63,3
Lille Schous plass,Fram-gården,3
Tannlegehøyskolen,Sjøsiden ved fontenen,3
Lille Schous plass,Dælenenggata,3
Tannlegehøyskolen,St. Hanshaugen park vest,3
Tannlegehøyskolen,Uelands gate,3
Tannlegehøyskolen,Vulkan,3
The Hub,Arkitekt Rivertz Plass,3
Lille Schous plass,Annette Thommessens Plass,3
Lille Schous plass,Anker Hotel,3
The Hub,BI Nydalen,3
The Hub,Bentsebrugata,3
The Hub,Bjølsen mølle,3
Lille Schous plass,7. juni-plassen,3
The Hub,Carl Berners plass sør,3
Lille Grensen,Via Vika,3
Lille Grensen,Vestkanttorvet,3
The Hub,Drammensveien,3
Tannlegehøyskolen,Fysikkbygningen,3
Tannlegehøyskolen,Filipstadveien,3
Tannlegehøyskolen,Briskeby,3
Lille Schous plass,Oslo Plaza,3
Lilleborgbanen,Botanisk hage sør-vest,3
Sørvest for Slottsparken,BI Nydalen,3
Sørvest for Slottsparken,Briskeby,3
Lilleborgbanen,Arkaden Nord,3
Lilleborgbanen,Anker Hotel,3
Sørvest for Slottsparken,Frogner Stadion,3
Sørvest for Slottsparken,Griffenfeldts gate,3
Sørvest for Slottsparken,Hausmanns bru,3
Sørvest for Slottsparken,Jarlsborgveien,3
Sørvest for Slottsparken,Jernbanetorget,3
Sørvest for Slottsparken,Karenslyst allé,3
Lille Schous plass,Uranienborgparken,3
Lille Schous plass,Tøyenparken,3
The Hub,Ensjø T-bane,3
Sørvest for Slottsparken,Over Rådhusgata,3
Sørvest for Slottsparken,Skarpsnoparken,3
Lille Schous plass,Stavangergata,3
Sørvest for Slottsparken,Stensgata,3
Sørvest for Slottsparken,Stockfleths gate,3
Sørvest for Slottsparken,Tøyenparken,3
Sørvest for Slottsparken,Uranienborgparken,3
Sørvest for Slottsparken,Valkyrieplassen,3
Tannlegehøyskolen,7. juni-plassen,3
Tannlegehøyskolen,Arkaden Sør,3
Lille Schous plass,Rådhusgata,3
Tannlegehøyskolen,Badebakken,3
Tannlegehøyskolen,Bak Niels Treschows hus sør,3
Lille Schous plass,OsloMet,3
Sørvest for Slottsparken,Rådhusgata,3
Thomas Heftyes plass,Jess Carlsens gate,3
Lille Grensen,Suhms gate,3
The Hub,Hausmanns bru,3
Lille Grensen,Frogner Stadion,3
Thereses gate,Krohgstøtten hospital,3
Thereses gate,Majorstua skole,3
Lille Grensen,Finnmarksgata,3
Lille Grensen,Elisenberg,3
Lille Grensen,Elgsletta,3
Thereses gate,Meltzers gate,3
Thereses gate,Paléhaven,3
Thereses gate,Pilestredet Studenthus,3
Lille Grensen,Colbjørnsens gate,3
Thereses gate,Spikersuppa Vest,3
Thereses gate,Tjuvholmen,3
Lille Grensen,Bjerregaardsgate Øst,3
Thereses gate,Tøyenbekken,3
Lille Grensen,Bentsebrugata,3
Thomas Heftyes plass,Arkaden Sør,3
Lille Grensen,Adamstuen,3
Lille Grensen,7. juni-plassen,3
Thomas Heftyes plass,Birkelunden,3
Thomas Heftyes plass,Bislettgata,3
Langkaia,Uranienborgveien,3
Thomas Heftyes plass,Botanisk Hage sør,3
Langkaia,The Hub,3
Thomas Heftyes plass,Elgsletta,3
Thomas Heftyes plass,Frøen T-bane,3
Thomas Heftyes plass,Griffenfeldts gate,3
Langkaia,Sofienbergparken nordvest,3
Lille Grensen,Frogner plass,3
Lille Grensen,Frognerstranda,3
Lille Grensen,Galgeberg,3
Thereses gate,Hallings gate,3
The Hub,Huk 1,3
The Hub,Ila,3
The Hub,Jernbanetorget,3
The Hub,Karenslyst allé,3
The Hub,Over Rådhusgata,3
Lille Grensen,Stensgata,3
The Hub,Salt,3
Lille Grensen,Skøyen,3
Lille Grensen,Rådhusgata,3
The Hub,Skøyen Stasjon,3
Lille Grensen,Professor Aschehougs plass,3
The Hub,Studenterlunden,3
The Hub,Suhms gate,3
The Hub,Gimle Kino,3
Lille Grensen,Meltzers gate,3
The Hub,Trelastgata,3
Lille Grensen,Lakkegata,3
Lille Grensen,Københavngata busstopp,3
Lille Grensen,Krohgstøtten hospital,3
The Hub,Ullevål sykehus,3
The Hub,Vålerenga,3
Thereses gate,Arkaden Sør,3
Thereses gate,Bankplassen,3
Lille Grensen,Jenny Braatens Plass,3
Thereses gate,Bjørvika,3
Thereses gate,Carl Berners plass sør,3
Thereses gate,Filipstadveien,3
Lille Grensen,Hallénparken,3
Lille Grensen,Majorstua skole,3
Stjerneplassen,Nordre gate,3
Stjerneplassen,Linaaes gate,3
Stjerneplassen,Københavngata busstopp,3
Sotahjørnet,Botanisk hage sør-vest,3
Sotahjørnet,Brynseng T-bane,3
Mandalls gate,Ensjø T-bane,3
Mandalls gate,Dokkveien,3
Mandalls gate,Carl Berners plass nord,3
Sotahjørnet,Grünerhagen Nord,3
Sotahjørnet,Hesselbergs Gate,3
Sotahjørnet,Huitfeldts gate,3
Majorstuveien,Uranienborgparken,3
Sotahjørnet,Ila,3
Sotahjørnet,Jernbanetorget,3
Sotahjørnet,Jess Carlsens gate,3
Sotahjørnet,Lilleborgbanen,3
Majorstuveien,Uelands gate,3
Sotahjørnet,Lørenporten,3
Sotahjørnet,Lørenveien,3
Majorstuveien,Trondheimsveien,3
Sotahjørnet,Tiedemannsparken,3
Sotahjørnet,Torggata,3
Majorstuveien,St. Hanshaugen park sør,3
Spikersuppa Vest,Botanisk Hage vest,3
Majorstuveien,Schous plass,3
Spikersuppa Vest,Fram-gården,3
Majorstuveien,Riddervoldplass,3
Spikersuppa Vest,Frognerstranda,3
Majorstuveien,Over Rådhusgata,3
Spikersuppa Vest,Gimle Kino,3
Sotahjørnet,Bislett Stadion,3
Mandalls gate,Grünerhagen Nord,3
Sotahjørnet,Bankplassen,3
Sotahjørnet,Arkaden Nord,3
Mandalls gate,Vippetangen vest,3
Sommerfrydhagen,Botanisk Hage vest,3
Sommerfrydhagen,Chr. Michelsens Gate,3
Sommerfrydhagen,Dokkveien,3
Sommerfrydhagen,Ensjø T-bane,3
Sommerfrydhagen,Fyrstikktorget,3
Sommerfrydhagen,Griffenfeldts gate,3
Sommerfrydhagen,Hans Nielsen Hauges plass,3
Sommerfrydhagen,Holbergs plass,3
Mandalls gate,Tiedemannsparken,3
Mandalls gate,St. Hanshaugen park sør,3
Mandalls gate,Slottsparken Øst,3
Sommerfrydhagen,Landstads gate,3
Spikersuppa Vest,Hallénparken,3
Sommerfrydhagen,Langkaia,3
Mandalls gate,Sjøsiden ved fontenen,3
Sommerfrydhagen,Oscars gate,3
Sommerfrydhagen,Sinsen T-bane,3
Mandalls gate,Rostockgata,3
Sommerfrydhagen,Skippergata,3
Mandalls gate,Oslo Handelsgymnasium,3
Mandalls gate,Norsk Folkemuseum,3
Mandalls gate,Marcus Thranes gate,3
Mandalls gate,Lindern,3
Sommerfrydhagen,Tiedemannsparken,3
Sommerfrydhagen,Uranienborgparken,3
Mandalls gate,Huk 2,3
Mandalls gate,Huitfeldts gate,3
Sommerfrydhagen,Lilleborgbanen,3
Sommerfrydhagen,Bjerregaards gate,3
Spikersuppa Vest,Henrik Ibsens gate,3
Spikersuppa Vest,Lakkegata,3
Spikersuppa Øst,Schous plass trikkestopp,3
Spikersuppa Øst,Sofienberggata,3
Majorstuen T-bane,Spikersuppa Vest,3
Spikersuppa Øst,Sofienbergparken sør,3
Majorstuen T-bane,Slottsparken Øst,3
Majorstuen T-bane,Skovveien,3
Spikersuppa Øst,Stensgata,3
Spikersuppa Øst,Stjerneplassen,3
Majorstuen T-bane,Sjøsiden ved trappen,3
Spikersuppa Øst,Tøyenbekken,3
Spikersuppa Øst,Valkyrieplassen,3
St. Hanshaugen park nord,Adamstuen,3
Majorstuen T-bane,Pilestredet,3
St. Hanshaugen park nord,Bjølsendumpa,3
Majorstuen T-bane,OsloMet,3
St. Hanshaugen park nord,Bogstadveien,3
Majorstuen T-bane,Oslo Handelsgymnasium,3
Majorstuen T-bane,Meltzers gate,3
St. Hanshaugen park nord,Frogner plass,3
St. Hanshaugen park nord,Frøen T-bane,3
Majorstuen T-bane,Lørenveien,3
St. Hanshaugen park nord,Georg Morgenstiernes hus,3
St. Hanshaugen park nord,Hallénparken,3
Majorstuen T-bane,Kirkeveien,3
St. Hanshaugen park nord,Huitfeldts gate,3
Majorstuen T-bane,Huk 2,3
St. Hanshaugen park nord,Jernbanetorget,3
Spikersuppa Øst,Professor Aschehougs plass,3
Majorstuen T-bane,Stensgata,3
Spikersuppa Øst,Pilestredet Studenthus,3
Majorstuen T-bane,Studentparlamentet,3
Spikersuppa Vest,Lille Schous plass,3
Spikersuppa Vest,Linaaes gate,3
Spikersuppa Vest,Nordre gate,3
Spikersuppa Vest,Pilestredet 63,3
Spikersuppa Vest,Ruseløkkgården,3
Spikersuppa Vest,St. Olavs gate,3
Majorstuveien,Jakob kirke,3
Spikersuppa Vest,Thomas Heftyes plass,3
Majorstuveien,Hesselbergs Gate,3
Spikersuppa Øst,7. juni-plassen,3
Majorstuveien,Hammersborg Torg,3
Spikersuppa Øst,Annette Thommessens Plass,3
Spikersuppa Øst,Blindern Studenthus,3
Spikersuppa Vest,Idioten,3
Majorstuveien,Frøen T-bane,3
Majorstuveien,Fagerheimgata,3
Spikersuppa Øst,Bygdøy allé,3
Spikersuppa Øst,Colosseum Kino,3
Majorstuveien,Colosseum Kino,3
Majorstuveien,Blindern studentparkering,3
Spikersuppa Øst,Grünerhagen Nord,3
Spikersuppa Øst,Hoffsveien,3
Spikersuppa Øst,Jenny Braatens Plass,3
Majorstuen T-bane,Uranienborgveien,3
Spikersuppa Øst,Majorstuen,3
Majorstuen T-bane,Tannlegehøyskolen,3
Spikersuppa Øst,Monolittveien,3
Majorstuen T-bane,Suhms gate,3
Spikersuppa Øst,Botanisk hage sør-vest,3
Majorstuen T-bane,Holbergs plass,3
Marcus Thranes gate,Bygdøy allé,3
Marcus Thranes gate,Ensjø T-bane,3
Marienlyst,Tjuvholmen,3
Marienlyst,Thomas Heftyes plass,3
Sofienbergparken nordvest,Ullevål sykehus,3
Marienlyst,Studenterlunden,3
Sofienbergparken nordvest,Vålerenga,3
Sofienbergparken sør,Annette Thommessens Plass,3
Sofienbergparken sør,Briskeby,3
Sofienbergparken sør,Dyvekes bru,3
Sofienbergparken sør,Edvard Storms gate,3
Sofienbergparken sør,Ensjø T-bane,3
Marienlyst,Skøyen,3
Sofienbergparken sør,Finnmarksgata,3
Sofienbergparken sør,Forskningsveien,3
Sofienbergparken sør,Frognerbadet,3
Marienlyst,Ringnes Park,3
Marienlyst,Pilestredet Studenthus,3
Sofienbergparken sør,Hallénparken,3
Sofienbergparken sør,Hasle Torg,3
Sofienbergparken sør,Hausmanns gate,3
Sofienbergparken sør,Kirkeveien,3
Sofienbergparken sør,Krohgstøtten hospital,3
Marienlyst,Munkegata,3
Sofienbergparken sør,Mandalls gate,3
Marienlyst,Majorstua skole,3
Sofienbergparken sør,Norsk Folkemuseum,3
Sofienbergparken sør,OsloMet,3
Sofienbergparken sør,Sinsen T-bane,3
Sofienbergparken nordvest,Tiedemannsparken,3
Marienlyst,Trelastgata,3
Sofienbergparken nordvest,Stensparken,3
Sofienbergparken nordvest,Stavangergata,3
Marienlystparken,Carl Berners plass sør,3
Sofienbergparken nordvest,Frognerveien,3
Sofienbergparken nordvest,Furulund,3
Marienlystparken,Blindern T-Bane,3
Marienlystparken,Blindern Studenthus,3
Sofienbergparken nordvest,Gimle Kino,3
Marienlystparken,Bjørvika,3
Sofienbergparken nordvest,Hasle Torg,3
Sofienbergparken nordvest,Kampen park Øst,3
Sofienbergparken nordvest,Karenslyst allé,3
Marienlystparken,BI Nydalen,3
Sofienbergparken nordvest,Majorstua skole,3
Sofienbergparken nordvest,Majorstuveien,3
Sofienbergparken sør,Sirkustomta,3
Sofienbergparken nordvest,Marienlystparken,3
Sofienbergparken nordvest,Meltzers gate,3
Sofienbergparken nordvest,Myraløkka Øst,3
Sofienbergparken nordvest,Oslo Hospital,3
Marienlystparken,Akerselvallmenningen,3
Marienlystparken,AHO,3
Sofienbergparken nordvest,OsloMet,3
Sofienbergparken nordvest,Pilestredet,3
Marienlyst,Volvat,3
Sofienbergparken nordvest,Pilestredet 63,3
Sofienbergparken nordvest,Ruseløkkgården,3
Sofienbergparken nordvest,Sinsenveien,3
Sofienbergparken nordvest,Skippergata,3
Marienlyst,Ullevålsveien,3
Marienlystparken,Arkaden Nord,3
Marcus Thranes gate,Domus Athletica,3
Sofienbergparken sør,Skillebekk,3
Sofienbergparken sør,Skippergata,3
Marcus Thranes gate,Ullevålsalléen,3
Sognsveien,Karenslyst allé,3
Marcus Thranes gate,Skovveien,3
Sognsveien,Kontraskjæret,3
Sognsveien,Lakkegata,3
Marcus Thranes gate,Schives gate,3
Sognsveien,Lørenveien,3
Marcus Thranes gate,Riddervoldplass,3
Marcus Thranes gate,Nybrua holdeplass,3
Sognsveien,Oscars gate,3
Sognsveien,Parkveien,3
Sognsveien,Ruseløkkgården,3
Marcus Thranes gate,Meltzers gate,3
Marcus Thranes gate,Lørenveien,3
Sognsveien,Sirkustomta,3
Sognsveien,Skovveien,3
Marcus Thranes gate,Huk 2,3
Marcus Thranes gate,Huk 1,3
Marcus Thranes gate,Hausmanns bru,3
Sognsveien,Spikersuppa Øst,3
Sognsveien,Søndre gate,3
Sognsveien,Thune,3
Sognsveien,Tjuvholmen,3
Marcus Thranes gate,Frøen T-bane,3
Sognsveien,Uranienborgparken,3
Sognsveien,Vulkan,3
Marcus Thranes gate,Forskningsveien,3
Marcus Thranes gate,Valkyrieplassen,3
Marcus Thranes gate,Vippetangen øst,3
Sognsveien,Holbergs plass,3
Marcus Thranes gate,Økern Portal,3
Marienlyst,John Colletts plass,3
Marienlyst,Huk 2,3
Sofienbergparken sør,Studenterlunden,3
Sofienbergparken sør,Studentparlamentet,3
Sofienbergparken sør,Uranienborgparken,3
Sofienbergparken sør,Vippetangen vest,3
Sofienbergparken sør,Vippetangen øst,3
Sofienbergparken sør,Økernveien,3
Sogn Studentby,Adamstuen,3
Marienlyst,Georg Morgenstiernes hus,3
Sogn Studentby,Forskningsveien,3
Marienlyst,Friggfeltet,3
Sogn Studentby,Friggfeltet,3
Marienlyst,Karenslyst allé,3
Marienlyst,Domus Athletica,3
Sogn Studentby,Tøyen skole,3
Marienlyst,Borgenveien,3
Sogn Studentby,Vår Frelsers gravlund,3
Marienlyst,Bjørvika,3
Sognsveien,Aker Brygge,3
Sognsveien,Badebakken,3
Sognsveien,Bygdøy allé,3
Sognsveien,Carl Berners plass sør,3
Sognsveien,Frognerbadet,3
Marienlyst,Arkaden Nord,3
Sognsveien,Gimle Kino,3
Sognsveien,Hammersborg Torg,3
Marcus Thranes gate,Økernveien,3
Marienlyst,Colosseum Kino,3
Sofienbergparken nordvest,Elisenberg,3
Majorstuen T-bane,Hoffsveien,3
St. Hanshaugen park nord,Kjeld Stubs gate,3
Stavangergata,Mandalls gate,3
Stavangergata,Norsk Folkemuseum,3
Stavangergata,Oslo Plaza,3
Stavangergata,Saga Kino,3
Stavangergata,Stockfleths gate,3
Stavangergata,Thune,3
Stavangergata,Torshovdalen øst,3
Stavangergata,Torshovparken vest,3
Stavangergata,Volvat,3
Stavangergata,Økernveien,3
Stensgata,Arkaden Nord,3
Stensgata,Arkaden Sør,3
Stensgata,Badebakken,3
Stensgata,Carl Berners plass nord,3
Stensgata,Carl Berners plass sør,3
Stensgata,Fram-gården,3
Stensgata,Fred Olsens gate,3
Stensgata,Fysikkbygningen,3
Stensgata,Hallénparken,3
Stensgata,Huk 2,3
Stensgata,Hydroparken,3
Stensgata,Kjeld Stubs gate,3
Stensgata,Kontraskjæret,3
Mailundveien,Sjøsiden ved fontenen,3
Stensgata,Lilleborgbanen,3
Mailundveien,Sentrum Scene,3
Stensgata,Majorstua skole,3
Majorstua skole,Arendalsgata,3
Stavangergata,Mailundveien,3
Stavangergata,Lille Schous plass,3
Majorstua skole,Blindern Studenthus,3
St. Olavs gate,Marienlystparken,3
St. Olavs gate,Meltzers gate,3
St. Olavs gate,Oslo Plaza,3
St. Olavs gate,Over Rådhusgata,3
St. Olavs gate,Sinsenveien,3
St. Olavs gate,Skarpsnoparken,3
St. Olavs gate,Tannlegehøyskolen,3
Majorstua skole,Jess Carlsens gate,3
Majorstua skole,Jernbanetorget,3
St. Olavs gate,Ullevålsalléen,3
Majorstua skole,Jarlsborgveien,3
St. Olavs gate,Valkyrieplassen,3
Stavangergata,Annette Thommessens Plass,3
Mailundveien,Schous plass,3
Stavangergata,Bjølsen mølle,3
Majorstua skole,Ila,3
Majorstua skole,Helga Helgesens plass,3
Majorstua skole,Grünerhagen Nord,3
Stavangergata,Dronningens gate,3
Stavangergata,Finnmarksgata,3
Stavangergata,Fram-gården,3
Stavangergata,Gimle Kino,3
Majorstua skole,Elgsletta,3
Majorstua skole,Dronningens gate,3
Stavangergata,Huk 1,3
Stavangergata,Huk 2,3
Majorstua skole,Bygdøy allé,3
Majorstua skole,Botanisk Hage sør,3
Over Rådhusgata,Carl Berners plass nord,3
St. Olavs gate,Mailundveien,3
Stensgata,Munkegata,3
Stensgata,Olaf Ryes plass,3
Stensparken,Olav Kyrres plass,3
Stensparken,Pilestredet Studenthus,3
Stensparken,Schous plass trikkestopp,3
Stensparken,Sofienberggata,3
Lørenveien,Tøyenparken,3
Lørenveien,Tøyenbekken,3
Stensparken,Sommerfrydhagen,3
Lørenveien,The Hub,3
Stjerneplassen,Arkitekt Rivertz Plass,3
Stjerneplassen,Bislett Stadion,3
Stjerneplassen,Bjerregaardsgate Øst,3
Stjerneplassen,Bogstadveien,3
Stjerneplassen,Chr. Michelsens Gate,3
Stjerneplassen,Dælenenggata,3
Lørenveien,Skøyen,3
Stjerneplassen,Fred Olsens gate,3
Stjerneplassen,Fredensborg,3
Lørenveien,Ruseløkkgården,3
Stjerneplassen,Griffenfeldts gate,3
Stjerneplassen,Hausmanns bru,3
Lørenveien,Nordre gate,3
Lørenveien,Munkegata,3
Lørenveien,Linaaes gate,3
Lørenveien,Lille Grensen,3
Stjerneplassen,Jenny Braatens Plass,3
Lørenveien,Københavngata busstopp,3
Stjerneplassen,Kontraskjæret,3
Lørenveien,Vår Frelsers gravlund,3
Stensparken,Landstads gate,3
Stensparken,Københavngata busstopp,3
Stensparken,Jens Bjelkes Gate,3
Mailundveien,Oscars gate,3
Mailundveien,Olaf Ryes plass,3
Stensgata,Skovveien,3
Stensgata,Slottsparken Øst,3
Stensgata,Sofienberggata,3
Stensgata,Sofienbergparken nordvest,3
Stensgata,St. Hanshaugen park sør,3
Mailundveien,Lilleborgbanen,3
Stensgata,Storo Storsenter,3
Stensgata,Suhms gate,3
Mailundveien,Lakkegata,3
Stensgata,Thomas Heftyes plass,3
Stensgata,Tøyen skole,3
Stensgata,Nordre gate,3
Mailundveien,Kirkeristen,3
Stensparken,Bjerregaardsgate Øst,3
Mailundveien,Helga Helgesens plass,3
Stensparken,Borgenveien,3
Stensparken,Botanisk Hage vest,3
Mailundveien,Hans Nielsen Hauges plass,3
Mailundveien,Grønlands torg,3
Stensparken,Dælenenggata,3
Stensparken,Fagerheimgata,3
Stensparken,Fram-gården,3
Stensparken,Fred Olsens gate,3
Mailundveien,Chr. Michelsens Gate,3
Mailundveien,Bjørvika,3
Stensparken,Jenny Braatens Plass,3
Mailundveien,Kirkegata 15,3
Majorstuen T-bane,Henrik Ibsens gate,3
St. Olavs gate,Lilleborgbanen,3
Majorstua skole,Landstads gate,3
St. Hanshaugen park sør,Filipstadveien,3
Majorstuen,Trondheimsveien,3
St. Hanshaugen park sør,Fredensborg,3
St. Hanshaugen park sør,Frogner Stadion,3
St. Hanshaugen park sør,Frognerstranda,3
Majorstuen,Torshovparken vest,3
St. Hanshaugen park sør,Hausmanns gate,3
St. Hanshaugen park sør,Holbergs plass,3
St. Hanshaugen park sør,Huitfeldts gate,3
Majorstuen,Storo Storsenter,3
St. Hanshaugen park sør,Huk 1,3
St. Hanshaugen park sør,Huk 2,3
Majorstuen,Stjerneplassen,3
Majorstuen,St. Hanshaugen park nord,3
Majorstuen,Sommerfrydhagen,3
St. Hanshaugen park sør,Ila,3
St. Hanshaugen park sør,Jens Bjelkes Gate,3
St. Hanshaugen park sør,Klingenberggata,3
St. Hanshaugen park sør,Langkaia,3
St. Hanshaugen park sør,Lilleborgbanen,3
Majorstuen,Sinsen T-bane,3
Majorstuen,Sentrum Scene,3
St. Hanshaugen park sør,Mandalls gate,3
St. Hanshaugen park sør,Marienlyst,3
Majorstuen,Rostockgata,3
Majorstuen,Riddervoldplass,3
Majorstuen,Oslo Hospital,3
Majorstuen,Tøyenbekken,3
Majorstuen,Ullevål sykehus,3
Majorstuen,Volvat,3
Majorstuen T-bane,Alexander Kiellands Plass,3
St. Hanshaugen park nord,Krebs' gate,3
St. Hanshaugen park nord,Lilleborgbanen,3
St. Hanshaugen park nord,Meltzers gate,3
St. Hanshaugen park nord,Oscars gate,3
St. Hanshaugen park nord,Oslo Handelsgymnasium,3
St. Hanshaugen park nord,Oslo Hospital,3
Majorstuen T-bane,Gimle Kino,3
St. Hanshaugen park nord,Ruseløkkgården,3
Majorstuen T-bane,Frogner Stadion,3
St. Hanshaugen park nord,St. Hanshaugen park sør,3
St. Hanshaugen park nord,Studentparlamentet,3
Majorstuen T-bane,Drammensveien,3
St. Hanshaugen park nord,Sukkerbiten,3
St. Hanshaugen park sør,Munkedamsveien,3
St. Hanshaugen park nord,Tannlegehøyskolen,3
Majorstuen T-bane,Colbjørnsens gate,3
St. Hanshaugen park nord,Uranienborgparken,3
St. Hanshaugen park nord,Vestkanttorvet,3
St. Hanshaugen park nord,Vulkan,3
St. Hanshaugen park sør,Arendalsgata,3
Majorstuen T-bane,Bislett Stadion,3
St. Hanshaugen park sør,Arkaden Sør,3
Majorstuen T-bane,Birkelunden,3
St. Hanshaugen park sør,Arkitekt Rivertz Plass,3
St. Hanshaugen park sør,Badebakken,3
St. Hanshaugen park sør,Bjerregaardsgate Øst,3
St. Hanshaugen park sør,Bjølsen Studentby,3
St. Hanshaugen park sør,Bjølsendumpa,3
St. Hanshaugen park nord,Torggata,3
St. Olavs gate,Langkaia,3
St. Hanshaugen park sør,Oslo Plaza,3
St. Hanshaugen park sør,Pilestredet 63,3
Majorstuen,BI Nydalen,3
Majorstuen,Arkaden Nord,3
Majorstuen,Anker Hotel,3
St. Hanshaugen park vest,Sinsenveien,3
St. Hanshaugen park vest,Stjerneplassen,3
Majorstua skole,Ullevålsalléen,3
Majorstua skole,Ullevål sykehus,3
St. Hanshaugen park vest,Trondheimsveien,3
St. Olavs gate,Arendalsgata,3
Majorstua skole,Sørvest for Slottsparken,3
Majorstua skole,Storo Storsenter,3
Majorstua skole,Sommerfrydhagen,3
St. Olavs gate,Bjølsen Studentby,3
St. Olavs gate,Borgenveien,3
St. Olavs gate,Botanisk Hage vest,3
St. Olavs gate,Brugata,3
Majorstua skole,Salt,3
St. Olavs gate,Colosseum Kino,3
St. Olavs gate,Domus Athletica,3
St. Olavs gate,Hausmanns gate,3
St. Olavs gate,Hoffsveien,3
Majorstua skole,Meltzers gate,3
Majorstua skole,Mandalls gate,3
St. Olavs gate,Karenslyst allé,3
St. Olavs gate,Krebs' gate,3
Majorstua skole,Linaaes gate,3
Majorstua skole,Langkaia,3
St. Hanshaugen park vest,Pilestredet Studenthus,3
St. Hanshaugen park vest,Oslo Hospital,3
St. Hanshaugen park vest,Olav Kyrres plass,3
St. Hanshaugen park vest,Majorstua skole,3
St. Hanshaugen park sør,Sagene bussholdeplass,3
St. Hanshaugen park sør,Sjølyst,3
St. Hanshaugen park sør,Skillebekk,3
Majorstuen,Kontraskjæret,3
Majorstuen,Klingenberggata,3
Majorstuen,Jernbanetorget,3
St. Hanshaugen park sør,Tiedemannsparken,3
Majorstuen,Jarlsborgveien,3
Majorstuen,Hesselbergs Gate,3
St. Hanshaugen park sør,Trondheimsveien,3
St. Hanshaugen park sør,Tøyenbekken,3
Majorstuen,Hammersborg Torg,3
St. Hanshaugen park sør,Valkyrieplassen,3
Majorstuen,Mandalls gate,3
St. Hanshaugen park sør,Via Vika,3
St. Hanshaugen park vest,Bak Niels Treschows hus sør,3
St. Hanshaugen park vest,Carl Berners plass sør,3
Majorstuen,Fred Olsens gate,3
St. Hanshaugen park vest,Colosseum Kino,3
St. Hanshaugen park vest,Dyvekes bru,3
St. Hanshaugen park vest,Elisenberg,3
Majorstuen,Colletts gate,3
St. Hanshaugen park vest,Filipstadveien,3
Majorstuen,Borgenveien,3
St. Hanshaugen park vest,Hesselbergs Gate,3
Majorstuen,Bentsebrugata,3
St. Hanshaugen park vest,Lakkegata,3
St. Hanshaugen park vest,Langkaia,3
St. Hanshaugen park vest,Arendalsgata,3
Stavangergata,Borgenveien,3
Økernveien,Økernveien,3
Bogstadveien,Bentsebrugata,3
